locus_tag	ftype	length_bp	gene	EC_number	COG	product
ENMNMPHH_01104	CDS	897				hypothetical protein
ENMNMPHH_01105	CDS	459				Flavodoxin
ENMNMPHH_01106	CDS	711	dapH_1	2.3.1.89	COG2171	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
ENMNMPHH_01107	CDS	1128		3.5.1.47	COG1473	N-acetyldiaminopimelate deacetylase
ENMNMPHH_01108	CDS	243				hypothetical protein
ENMNMPHH_01109	CDS	858	ykuT		COG0668	putative MscS family protein YkuT
ENMNMPHH_01110	CDS	543	ahpC	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
ENMNMPHH_01111	CDS	459	ykuV	1.8.-.-	COG0526	Thiol-disulfide oxidoreductase YkuV
ENMNMPHH_01112	CDS	204	cspD_1		COG1278	Cold shock protein CspD
ENMNMPHH_01113	CDS	618	satP		COG1584	Succinate-acetate/proton symporter SatP
ENMNMPHH_01114	CDS	396				hypothetical protein
ENMNMPHH_01115	CDS	291				hypothetical protein
ENMNMPHH_01116	CDS	891		3.5.1.77		N-carbamoyl-D-amino acid hydrolase
ENMNMPHH_01117	CDS	1359	gltD	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
ENMNMPHH_01118	CDS	1287	preA	1.3.1.1	COG0167	NAD-dependent dihydropyrimidine dehydrogenase subunit PreA
ENMNMPHH_01119	CDS	1419		3.5.2.-		D-hydantoinase
ENMNMPHH_01120	CDS	1476	hyuP			Hydantoin permease
ENMNMPHH_01121	CDS	216				hypothetical protein
ENMNMPHH_01122	CDS	1623	pucR		COG2508	Purine catabolism regulatory protein
ENMNMPHH_01123	CDS	1464	iolA_2	1.2.1.-	COG1012	Malonate-semialdehyde dehydrogenase
ENMNMPHH_01124	CDS	1365	tpa	2.6.1.77	COG0161	Taurine--pyruvate aminotransferase
ENMNMPHH_01125	CDS	561	maa	2.3.1.79	COG0110	Maltose O-acetyltransferase
ENMNMPHH_01126	CDS	411			COG2764	putative protein
ENMNMPHH_01127	CDS	171				hypothetical protein
ENMNMPHH_01128	CDS	573				hypothetical protein
ENMNMPHH_01129	CDS	1755		3.6.3.-		Putative multidrug export ATP-binding/permease protein
ENMNMPHH_01130	CDS	1821			COG1132	putative ABC transporter ATP-binding protein
ENMNMPHH_01131	CDS	708	yknW			Membrane protein YknW
ENMNMPHH_01132	CDS	1128	yknX_1		COG0845	Putative efflux system component YknX
ENMNMPHH_01133	CDS	687	yknY	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
ENMNMPHH_01134	CDS	1194	yknZ		COG0577	putative ABC transporter permease YknZ
ENMNMPHH_01135	CDS	753				hypothetical protein
ENMNMPHH_01136	CDS	198				hypothetical protein
ENMNMPHH_01137	CDS	588	acp_1			Sodium/proton-dependent alanine carrier protein
ENMNMPHH_01138	CDS	639				hypothetical protein
ENMNMPHH_01139	CDS	552	sipT_1	3.4.21.89	COG0681	Signal peptidase I T
ENMNMPHH_01140	CDS	939				hypothetical protein
ENMNMPHH_01141	CDS	396				hypothetical protein
ENMNMPHH_01142	CDS	261				hypothetical protein
ENMNMPHH_01143	CDS	1620	ybiT_1		COG0488	putative ABC transporter ATP-binding protein YbiT
ENMNMPHH_01144	CDS	873	opuAC		COG2113	Glycine betaine-binding protein OpuAC
ENMNMPHH_01145	CDS	1206	opuAA	3.6.3.32	COG4175	Glycine betaine transport ATP-binding protein OpuAA
ENMNMPHH_01146	CDS	843	opuAB		COG4176	Glycine betaine transport system permease protein OpuAB
ENMNMPHH_01147	CDS	915	panE_1	1.1.1.169	COG1893	2-dehydropantoate 2-reductase
ENMNMPHH_01148	CDS	915	yciC_1		COG0523	Putative metal chaperone YciC
ENMNMPHH_01149	CDS	951	degV_1		COG1307	Protein DegV
ENMNMPHH_01150	CDS	1230		3.4.11.-		Aminopeptidase 2
ENMNMPHH_01151	CDS	1173	ydbM	1.3.99.-		Putative acyl-CoA dehydrogenase YdbM
ENMNMPHH_01152	CDS	882				hypothetical protein
ENMNMPHH_01153	CDS	1761	ettA_2		COG0488	Energy-dependent translational throttle protein EttA
ENMNMPHH_01154	CDS	834	vanW_1		COG2720	Vancomycin B-type resistance protein VanW
ENMNMPHH_01155	CDS	1008	mreBH		COG1077	Protein MreBH
ENMNMPHH_01156	CDS	513		3.1.2.-	COG1607	putative acyl-CoA thioester hydrolase
ENMNMPHH_01157	CDS	453				hypothetical protein
ENMNMPHH_01158	CDS	1308	kinA_4	2.7.13.3	COG0642	Sporulation kinase A
ENMNMPHH_01159	CDS	861	ykqA	2.3.2.-	COG2105	Putative gamma-glutamylcyclotransferase YkqA
ENMNMPHH_01160	CDS	1329	ythA_1	1.10.3.-	COG1271	Putative cytochrome bd menaquinol oxidase subunit I
ENMNMPHH_01161	CDS	1014	ythB_1		COG1294	Putative cytochrome bd menaquinol oxidase subunit II
ENMNMPHH_01162	CDS	663	ktrA_1		COG0569	Ktr system potassium uptake protein A
ENMNMPHH_01163	CDS	1728	adeC	3.5.4.2		Adenine deaminase
ENMNMPHH_01164	CDS	150				hypothetical protein
ENMNMPHH_01165	CDS	1668	rnjA_3	3.1.-.-	COG0595	Ribonuclease J1
ENMNMPHH_01166	CDS	210				hypothetical protein
ENMNMPHH_01167	CDS	771				Putative bifunctional phosphatase/peptidyl-prolyl cis-trans isomerase
ENMNMPHH_01168	CDS	555	defB	3.5.1.88	COG0242	Peptide deformylase 2
ENMNMPHH_01169	CDS	126				hypothetical protein
ENMNMPHH_01170	CDS	687				hypothetical protein
ENMNMPHH_01171	CDS	1116	pdhA	1.2.4.1	COG1071	Pyruvate dehydrogenase E1 component subunit alpha
ENMNMPHH_01172	CDS	978	pdhB	1.2.4.1		Pyruvate dehydrogenase E1 component subunit beta
ENMNMPHH_01173	CDS	1362	pdhC_1	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
ENMNMPHH_01174	CDS	1413	pdhD_1	1.8.1.4		Dihydrolipoyl dehydrogenase
ENMNMPHH_01175	CDS	390				hypothetical protein
ENMNMPHH_01176	CDS	252				hypothetical protein
ENMNMPHH_01177	CDS	1527	opuD_2		COG1292	Glycine betaine transporter OpuD
ENMNMPHH_01178	CDS	834	pdaC_2	3.5.1.-	COG0726	Peptidoglycan-N-acetylmuramic acid deacetylase PdaC
ENMNMPHH_01179	CDS	402				hypothetical protein
ENMNMPHH_01180	CDS	300				hypothetical protein
ENMNMPHH_01181	CDS	1473	speA_1	4.1.1.19	COG1982	Arginine decarboxylase
ENMNMPHH_01182	CDS	1227	carC_2	1.3.1.108	COG1960	Caffeyl-CoA reductase-Etf complex subunit CarC
ENMNMPHH_01183	CDS	777	gno	1.1.1.-		Gluconate 5-dehydrogenase
ENMNMPHH_01184	CDS	1176	thlA_3	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
ENMNMPHH_01185	CDS	753	bacC_1	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
ENMNMPHH_01186	CDS	1605	lcfB_3	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
ENMNMPHH_01187	CDS	564	kstR2_3			HTH-type transcriptional repressor KstR2
ENMNMPHH_01188	CDS	885	hbd_4	1.1.1.157	COG1250	3-hydroxybutyryl-CoA dehydrogenase
ENMNMPHH_01189	CDS	783	echA8_2	4.2.1.17	COG1024	putative enoyl-CoA hydratase echA8
ENMNMPHH_01190	CDS	459	fadM_1	3.1.2.-	COG0824	Long-chain acyl-CoA thioesterase FadM
ENMNMPHH_01191	CDS	1056		2.7.1.-	COG3173	Putative aminoglycoside phosphotransferase
ENMNMPHH_01192	CDS	744	comB_2	3.1.3.71	COG2045	putative 2-phosphosulfolactate phosphatase
ENMNMPHH_01193	CDS	765	tsaC1	1.2.1.62		4-formylbenzenesulfonate dehydrogenase TsaC1/TsaC2
ENMNMPHH_01194	CDS	774	paaG_2	5.3.3.18	COG1024	1,2-epoxyphenylacetyl-CoA isomerase
ENMNMPHH_01195	CDS	990	qorA_2	1.6.5.5	COG0604	Quinone oxidoreductase 1
ENMNMPHH_01196	CDS	867	livH		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
ENMNMPHH_01197	CDS	981				hypothetical protein
ENMNMPHH_01198	CDS	780	cysA_2	3.6.3.25	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
ENMNMPHH_01199	CDS	708	livF		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
ENMNMPHH_01200	CDS	1182	braC		COG0683	Leucine-, isoleucine-, valine-, threonine-, and alanine-binding protein
ENMNMPHH_01201	CDS	1668	lcfB_4	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
ENMNMPHH_01202	CDS	1002	php		COG1735	Phosphotriesterase homology protein
ENMNMPHH_01203	CDS	957		1.13.12.16	COG2070	Nitronate monooxygenase
ENMNMPHH_01204	CDS	270				hypothetical protein
ENMNMPHH_01205	CDS	639				hypothetical protein
ENMNMPHH_01206	CDS	189				hypothetical protein
ENMNMPHH_01207	CDS	792	suhB	3.1.3.11	COG0483	Fructose-1,6-bisphosphatase/inositol-1-monophosphatase
ENMNMPHH_01208	CDS	456				hypothetical protein
ENMNMPHH_01209	CDS	198				hypothetical protein
ENMNMPHH_01210	CDS	1845	typA		COG1217	GTP-binding protein TypA/BipA
ENMNMPHH_01211	CDS	324				hypothetical protein
ENMNMPHH_01212	CDS	285				hypothetical protein
ENMNMPHH_01213	CDS	432				hypothetical protein
ENMNMPHH_01214	CDS	201				hypothetical protein
ENMNMPHH_01215	CDS	456				hypothetical protein
ENMNMPHH_01216	CDS	609				hypothetical protein
ENMNMPHH_01217	CDS	1329			COG1702	PhoH-like protein
ENMNMPHH_01218	CDS	495				hypothetical protein
ENMNMPHH_01219	CDS	930	glsA2	3.5.1.2	COG2066	Glutaminase 2
ENMNMPHH_01220	CDS	282				hypothetical protein
ENMNMPHH_01221	CDS	1203	ftsW_2	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
ENMNMPHH_01222	CDS	3444	cfiB_1	6.4.1.7	COG0439	2-oxoglutarate carboxylase small subunit
ENMNMPHH_01223	CDS	1422	phrB	4.1.99.3	COG0415	Deoxyribodipyrimidine photo-lyase
ENMNMPHH_01224	CDS	312				hypothetical protein
ENMNMPHH_01225	CDS	942	ctaA	1.3.-.-		Heme A synthase
ENMNMPHH_01226	CDS	930	ctaB2_1	2.5.1.-	COG0109	Protoheme IX farnesyltransferase 2
ENMNMPHH_01227	CDS	1080	ctaC	1.9.3.1		Cytochrome c oxidase subunit 2
ENMNMPHH_01228	CDS	1872	ctaD	1.9.3.1		Cytochrome c oxidase subunit 1
ENMNMPHH_01229	CDS	624	ctaE	1.9.3.1		Cytochrome c oxidase subunit 3
ENMNMPHH_01230	CDS	333	caaD	1.9.3.1		Cytochrome c oxidase subunit 4B
ENMNMPHH_01231	CDS	906			COG3336	putative protein
ENMNMPHH_01232	CDS	462				hypothetical protein
ENMNMPHH_01233	CDS	510				hypothetical protein
ENMNMPHH_01234	CDS	1161				hypothetical protein
ENMNMPHH_01235	CDS	1059				Sodium-lithium/proton antiporter
ENMNMPHH_01236	CDS	357				hypothetical protein
ENMNMPHH_01237	CDS	432	hrp1_2			Hypoxic response protein 1
ENMNMPHH_01238	CDS	1092				hypothetical protein
ENMNMPHH_01239	CDS	177				hypothetical protein
ENMNMPHH_01240	CDS	483				hypothetical protein
ENMNMPHH_01241	CDS	396				hypothetical protein
ENMNMPHH_01242	CDS	240				hypothetical protein
ENMNMPHH_01243	CDS	420				hypothetical protein
ENMNMPHH_01244	CDS	450				hypothetical protein
ENMNMPHH_01245	CDS	330				hypothetical protein
ENMNMPHH_01246	CDS	273				hypothetical protein
ENMNMPHH_01247	CDS	381				hypothetical protein
ENMNMPHH_01248	CDS	570	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
ENMNMPHH_01249	CDS	483	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
ENMNMPHH_01250	CDS	1212	ylbJ		COG3314	Sporulation integral membrane protein YlbJ
ENMNMPHH_01251	CDS	801			COG1752	putative NTE family protein
ENMNMPHH_01252	CDS	1020	ylbL		COG3480	putative protein YlbL
ENMNMPHH_01253	CDS	1230				hypothetical protein
ENMNMPHH_01254	CDS	522				hypothetical protein
ENMNMPHH_01255	CDS	174	rpmF			50S ribosomal protein L32
ENMNMPHH_01256	CDS	759	crt_3	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
ENMNMPHH_01257	CDS	615	rsfA_1			Prespore-specific transcriptional regulator RsfA
ENMNMPHH_01258	CDS	480	ylbP	2.3.1.-		putative N-acetyltransferase YlbP
ENMNMPHH_01259	CDS	1338	cfiB_2	6.4.1.7	COG0439	2-oxoglutarate carboxylase small subunit
ENMNMPHH_01260	CDS	216	yngHB		COG0511	Biotin/lipoyl attachment protein
ENMNMPHH_01261	CDS	1542		2.1.3.1	COG4799	Methylmalonyl-CoA carboxyltransferase 12S subunit
ENMNMPHH_01262	CDS	882	panE_2	1.1.1.169	COG1893	putative 2-dehydropantoate 2-reductase
ENMNMPHH_01263	CDS	393				hypothetical protein
ENMNMPHH_01264	CDS	1629	bshC	6.-.-.-	COG4365	Putative cysteine ligase BshC
ENMNMPHH_01265	CDS	426	mraZ			Transcriptional regulator MraZ
ENMNMPHH_01266	CDS	933	rsmH_1	2.1.1.199		Ribosomal RNA small subunit methyltransferase H
ENMNMPHH_01267	CDS	375	ftsL		COG4839	Cell division protein FtsL
ENMNMPHH_01268	CDS	2205	pbpB		COG0768	Penicillin-binding protein 2B
ENMNMPHH_01269	CDS	1941	spoVD		COG0768	Stage V sporulation protein D
ENMNMPHH_01270	CDS	1470	murE_1	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
ENMNMPHH_01271	CDS	975	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
ENMNMPHH_01272	CDS	1350	murD	6.3.2.9		UDP-N-acetylmuramoylalanine--D-glutamate ligase
ENMNMPHH_01273	CDS	1026	ftsW_3	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
ENMNMPHH_01274	CDS	1086	murG_1	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
ENMNMPHH_01275	CDS	912	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
ENMNMPHH_01276	CDS	840	divIB		COG1589	Cell division protein DivIB
ENMNMPHH_01277	CDS	711				hypothetical protein
ENMNMPHH_01278	CDS	720				hypothetical protein
ENMNMPHH_01279	CDS	363				hypothetical protein
ENMNMPHH_01280	CDS	1296	ftsA		COG0849	Cell division protein FtsA
ENMNMPHH_01281	CDS	1161	ftsZ		COG0206	Cell division protein FtsZ
ENMNMPHH_01282	CDS	4320	bpr	3.4.21.-	COG1404	Bacillopeptidase F
ENMNMPHH_01283	CDS	930	spoIIGA	3.4.23.-		Sporulation sigma-E factor-processing peptidase
ENMNMPHH_01284	CDS	720	sigE_2		COG1191	RNA polymerase sigma-E factor
ENMNMPHH_01285	CDS	780	sigG		COG1191	RNA polymerase sigma-G factor
ENMNMPHH_01286	CDS	261				hypothetical protein
ENMNMPHH_01287	CDS	840	rl5	1.10.3.-		Polyphenol oxidase
ENMNMPHH_01288	CDS	669			COG0325	Pyridoxal phosphate homeostasis protein
ENMNMPHH_01289	CDS	438	sepF		COG1799	Cell division protein SepF
ENMNMPHH_01290	CDS	264				hypothetical protein
ENMNMPHH_01291	CDS	771				hypothetical protein
ENMNMPHH_01292	CDS	507	divIVA		COG3599	Septum site-determining protein DivIVA
ENMNMPHH_01293	CDS	2772	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
ENMNMPHH_01294	CDS	372	yocK_1		COG1734	General stress protein 16O
ENMNMPHH_01295	CDS	483	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
ENMNMPHH_01296	CDS	915	rluD_3	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
ENMNMPHH_01297	CDS	546	pyrR		COG2065	Bifunctional protein PyrR
ENMNMPHH_01298	CDS	1308	pyrP			Uracil permease
ENMNMPHH_01299	CDS	903	pyrB	2.1.3.2	COG0540	Aspartate carbamoyltransferase
ENMNMPHH_01300	CDS	1287	pyrC	3.5.2.3	COG0044	Dihydroorotase
ENMNMPHH_01301	CDS	1101	carA_2	6.3.5.5		Carbamoyl-phosphate synthase small chain
ENMNMPHH_01302	CDS	3213	carB_2	6.3.5.5		Carbamoyl-phosphate synthase large chain
ENMNMPHH_01303	CDS	786	pyrK		COG0543	Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit
ENMNMPHH_01304	CDS	936	pyrD	1.3.1.14	COG0167	Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit
ENMNMPHH_01305	CDS	720	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
ENMNMPHH_01306	CDS	633	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
ENMNMPHH_01307	CDS	666				hypothetical protein
ENMNMPHH_01308	CDS	333				hypothetical protein
ENMNMPHH_01309	CDS	162				hypothetical protein
ENMNMPHH_01310	CDS	702	cysH	1.8.4.8	COG0175	Phosphoadenosine phosphosulfate reductase
ENMNMPHH_01311	CDS	1065	cysP		COG0306	Sulfate permease CysP
ENMNMPHH_01312	CDS	1140	sat	2.7.7.4	COG2046	Sulfate adenylyltransferase
ENMNMPHH_01313	CDS	594	cysC	2.7.1.25	COG0529	putative adenylyl-sulfate kinase
ENMNMPHH_01314	CDS	777	sumT_1	2.1.1.107	COG0007	Uroporphyrinogen-III C-methyltransferase
ENMNMPHH_01315	CDS	786	sirB	4.99.1.4	COG2138	Sirohydrochlorin ferrochelatase
ENMNMPHH_01316	CDS	561	sirC	1.3.1.76	COG1648	Precorrin-2 dehydrogenase
ENMNMPHH_01317	CDS	1707	yloA		COG1293	putative protein YloA
ENMNMPHH_01318	CDS	2676	yloB	3.6.3.8	COG0474	Calcium-transporting ATPase
ENMNMPHH_01319	CDS	1023				hypothetical protein
ENMNMPHH_01320	CDS	264				hypothetical protein
ENMNMPHH_01321	CDS	615	gmk	2.7.4.8	COG0194	Guanylate kinase
ENMNMPHH_01322	CDS	198	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
ENMNMPHH_01323	CDS	1203	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
ENMNMPHH_01324	CDS	2418	priA	3.6.4.-	COG1198	Primosomal protein N'
ENMNMPHH_01325	CDS	483	def1	3.5.1.88	COG0242	Peptide deformylase 1
ENMNMPHH_01326	CDS	957	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
ENMNMPHH_01327	CDS	1347	rsmB	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
ENMNMPHH_01328	CDS	1092	rlmN	2.1.1.192		putative dual-specificity RNA methyltransferase RlmN
ENMNMPHH_01329	CDS	762	prpC	3.1.3.16	COG0631	Protein phosphatase PrpC
ENMNMPHH_01330	CDS	1977	prkC_1	2.7.11.1	COG0515	Serine/threonine-protein kinase PrkC
ENMNMPHH_01331	CDS	885	rsgA	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
ENMNMPHH_01332	CDS	648	rpe	5.1.3.1		Ribulose-phosphate 3-epimerase
ENMNMPHH_01333	CDS	642	thiN	2.7.6.2	COG1564	Thiamine pyrophosphokinase
ENMNMPHH_01334	CDS	189	rpmB		COG0227	50S ribosomal protein L28
ENMNMPHH_01335	CDS	363				putative protein
ENMNMPHH_01336	CDS	1677				putative protein
ENMNMPHH_01337	CDS	663	sdhB	4.3.1.17		L-serine dehydratase, beta chain
ENMNMPHH_01338	CDS	888	sdhA	4.3.1.17		L-serine dehydratase, alpha chain
ENMNMPHH_01339	CDS	2070	recG	3.6.4.12		ATP-dependent DNA helicase RecG
ENMNMPHH_01340	CDS	570	fapR		COG2050	Transcription factor FapR
ENMNMPHH_01341	CDS	1011	plsX	2.3.1.-	COG0416	Phosphate acyltransferase
ENMNMPHH_01342	CDS	945	fabD	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
ENMNMPHH_01343	CDS	741	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
ENMNMPHH_01344	CDS	234	acpA		COG0236	Acyl carrier protein
ENMNMPHH_01345	CDS	732	rnc	3.1.26.3	COG0571	Ribonuclease 3
ENMNMPHH_01346	CDS	3567	smc_2		COG1196	Chromosome partition protein Smc
ENMNMPHH_01347	CDS	990	ftsY		COG0552	Signal recognition particle receptor FtsY
ENMNMPHH_01348	CDS	330				hypothetical protein
ENMNMPHH_01349	CDS	1344	ffh		COG0541	Signal recognition particle protein
ENMNMPHH_01350	CDS	273	rpsP		COG0228	30S ribosomal protein S16
ENMNMPHH_01351	CDS	231				hypothetical protein
ENMNMPHH_01352	CDS	381				hypothetical protein
ENMNMPHH_01353	CDS	525	rimM			Ribosome maturation factor RimM
ENMNMPHH_01354	CDS	732	trmD	2.1.1.228		tRNA (guanine-N(1)-)-methyltransferase
ENMNMPHH_01355	CDS	345	rplS		COG0335	50S ribosomal protein L19
ENMNMPHH_01356	CDS	534	sipT_2	3.4.21.89	COG0681	Signal peptidase I T
ENMNMPHH_01357	CDS	858	rbgA		COG1161	Ribosome biogenesis GTPase A
ENMNMPHH_01358	CDS	777	rnhB	3.1.26.4	COG0164	Ribonuclease HII
ENMNMPHH_01359	CDS	1272				hypothetical protein
ENMNMPHH_01360	CDS	303	flhB_1		COG1377	Flagellar biosynthetic protein FlhB
ENMNMPHH_01361	CDS	1161	sucC	6.2.1.5	COG0045	Succinate--CoA ligase [ADP-forming] subunit beta
ENMNMPHH_01362	CDS	903	sucD	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
ENMNMPHH_01363	CDS	975	dprA		COG0758	DNA processing protein DprA
ENMNMPHH_01364	CDS	2076	topA	5.99.1.2		DNA topoisomerase 1
ENMNMPHH_01365	CDS	1308	trmFO	2.1.1.74	COG1206	Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO
ENMNMPHH_01366	CDS	909	xerC_2		COG4974	Tyrosine recombinase XerC
ENMNMPHH_01367	CDS	543	clpQ	3.4.21.-	COG5405	ATP-dependent protease subunit ClpQ
ENMNMPHH_01368	CDS	1404	clpY		COG1220	ATP-dependent protease ATPase subunit ClpY
ENMNMPHH_01369	CDS	780	codY		COG4465	GTP-sensing transcriptional pleiotropic repressor CodY
ENMNMPHH_01370	CDS	390	flgB		COG1815	Flagellar basal body rod protein FlgB
ENMNMPHH_01371	CDS	453	flgC		COG1558	Flagellar basal-body rod protein FlgC
ENMNMPHH_01372	CDS	306	fliE		COG1677	Flagellar hook-basal body complex protein FliE
ENMNMPHH_01373	CDS	1593	fliF		COG1766	Flagellar M-ring protein
ENMNMPHH_01374	CDS	309	fliG_1		COG1536	Flagellar motor switch protein FliG
ENMNMPHH_01375	CDS	516	fliG_2		COG1536	Flagellar motor switch protein FliG
ENMNMPHH_01376	CDS	768	yscL			Yop proteins translocation protein L
ENMNMPHH_01377	CDS	1323	yscN	3.6.3.14		putative ATP synthase YscN
ENMNMPHH_01378	CDS	444	fliJ		COG2882	Flagellar FliJ protein
ENMNMPHH_01379	CDS	597				hypothetical protein
ENMNMPHH_01380	CDS	2238				hypothetical protein
ENMNMPHH_01381	CDS	438	flgD		COG1843	Basal-body rod modification protein FlgD
ENMNMPHH_01382	CDS	366				hypothetical protein
ENMNMPHH_01383	CDS	954	flgG_1		COG4786	Flagellar basal-body rod protein FlgG
ENMNMPHH_01384	CDS	426				hypothetical protein
ENMNMPHH_01385	CDS	999	fliM		COG1868	Flagellar motor switch protein FliM
ENMNMPHH_01386	CDS	1110	fliN		COG1886	Flagellar motor switch protein FliN
ENMNMPHH_01387	CDS	363	cheY_1		COG0784	Chemotaxis protein CheY
ENMNMPHH_01388	CDS	663				hypothetical protein
ENMNMPHH_01389	CDS	666	fliP		COG1338	Flagellar biosynthetic protein FliP
ENMNMPHH_01390	CDS	270				hypothetical protein
ENMNMPHH_01391	CDS	774	spaR		COG4791	Surface presentation of antigens protein SpaR
ENMNMPHH_01392	CDS	1083	flhB_2		COG1377	Flagellar biosynthetic protein FlhB
ENMNMPHH_01393	CDS	2034	flhA		COG1298	Flagellar biosynthesis protein FlhA
ENMNMPHH_01394	CDS	1101	flhF		COG1419	Flagellar biosynthesis protein FlhF
ENMNMPHH_01395	CDS	870	ylxH		COG0455	Flagellum site-determining protein YlxH
ENMNMPHH_01396	CDS	1047	cheB	3.1.1.61	COG2201	Chemotaxis response regulator protein-glutamate methylesterase
ENMNMPHH_01397	CDS	2001	cheA	2.7.13.3	COG0643	Chemotaxis protein CheA
ENMNMPHH_01398	CDS	462	cheW		COG0835	Chemotaxis protein CheW
ENMNMPHH_01399	CDS	630	cheC	3.-.-.-	COG1776	CheY-P phosphatase CheC
ENMNMPHH_01400	CDS	498	cheD	3.5.1.44	COG1871	Chemoreceptor glutamine deamidase CheD
ENMNMPHH_01401	CDS	771	sigD		COG1191	RNA polymerase sigma-D factor
ENMNMPHH_01402	CDS	141				hypothetical protein
ENMNMPHH_01403	CDS	474				hypothetical protein
ENMNMPHH_01404	CDS	699	rpsB		COG0052	30S ribosomal protein S2
ENMNMPHH_01405	CDS	882	tsf		COG0264	Elongation factor Ts
ENMNMPHH_01406	CDS	723	pyrH	2.7.4.22	COG0528	Uridylate kinase
ENMNMPHH_01407	CDS	558	frr		COG0233	Ribosome-recycling factor
ENMNMPHH_01408	CDS	774	uppS	2.5.1.31		Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
ENMNMPHH_01409	CDS	795	cdsA_1	2.7.7.41	COG0575	Phosphatidate cytidylyltransferase
ENMNMPHH_01410	CDS	1146	dxr	1.1.1.267	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase
ENMNMPHH_01411	CDS	1263	rasP	3.4.24.-	COG0750	Regulator of sigma-W protease RasP
ENMNMPHH_01412	CDS	1704	proS	6.1.1.15		Proline--tRNA ligase
ENMNMPHH_01413	CDS	4302	polC_1	2.7.7.7	COG2176	DNA polymerase III PolC-type
ENMNMPHH_01414	CDS	474	rimP		COG0779	Ribosome maturation factor RimP
ENMNMPHH_01415	CDS	1134	nusA		COG0195	Transcription termination/antitermination protein NusA
ENMNMPHH_01416	CDS	276				hypothetical protein
ENMNMPHH_01417	CDS	303	rplGA		COG1358	putative ribosomal protein YlxQ
ENMNMPHH_01418	CDS	2190	infB			Translation initiation factor IF-2
ENMNMPHH_01419	CDS	279				hypothetical protein
ENMNMPHH_01420	CDS	357	rbfA			Ribosome-binding factor A
ENMNMPHH_01421	CDS	915	truB	5.4.99.25		tRNA pseudouridine synthase B
ENMNMPHH_01422	CDS	951	ribF		COG0196	Riboflavin biosynthesis protein RibF
ENMNMPHH_01423	CDS	270	rpsO		COG0184	30S ribosomal protein S15
ENMNMPHH_01424	CDS	2118	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
ENMNMPHH_01425	CDS	960	pdaA_1	3.5.1.-	COG0726	Peptidoglycan-N-acetylmuramic acid deacetylase PdaA
ENMNMPHH_01426	CDS	1242		3.4.24.-	COG0612	putative zinc protease
ENMNMPHH_01427	CDS	258				hypothetical protein
ENMNMPHH_01428	CDS	903	dpaA	1.3.1.-		Dipicolinate synthase subunit A
